2025-09-28 17:46:59,148 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Lower joint-1
2025-09-28 17:46:59,148 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Lower joint-1
2025-09-28 17:46:59,148 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Lower joint-1
2025-09-28 17:46:59,149 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Upper joint-1
2025-09-28 17:46:59,149 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Upper joint-1
2025-09-28 17:46:59,149 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Upper joint-1
2025-09-28 17:46:59,149 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Lower arm-1
2025-09-28 17:46:59,151 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Lower arm-1
2025-09-28 17:46:59,151 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Lower arm-1
2025-09-28 17:46:59,152 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Upper arm-1
2025-09-28 17:46:59,153 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Upper arm-1
2025-09-28 17:46:59,153 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Upper arm-1
2025-09-28 17:46:59,153 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base frame-1
2025-09-28 17:46:59,153 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Base frame-1
2025-09-28 17:46:59,153 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base frame-1
2025-09-28 17:46:59,174 INFO  SwAddin.cs: 339 - Loading config tree
2025-09-28 17:46:59,175 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-09-28 17:46:59,181 INFO  SwAddin.cs: 344 - Showing property manager
2025-09-28 17:47:08,400 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
